,Unnamed: 0,ImageId,No. Mask,Otsu,"BW:1, Colour:0","class: colour=0, BW=1, BW/light=2",Dimension,IoU RW,IoU Ncut,IoU Felzen,IoU U-Net
518,518,cc88627344305b9a9b07f8bd042cb074c7a834c13de67ff4b24914ac68f07f6e,135,0.06723345588235294,1,1,"(520, 696, 3)",0.1811938343428549,0.0,0.6064187522178655,0.7251666997930255
519,519,00ae65c1c6631ae6f2be1a449902976e6eb8483bf6b0740d00530220832c6d3e,70,0.5617797265625,0,0,"(256, 320, 3)",0.16519790895448566,0.24466091557395905,0.261677008770397,0.43228634803046895
520,520,50a7ea80dd73232a17f98b5c83f62ec89989e892fe25b79b36f99b3872a7d182,22,0.05892310049019608,1,1,"(360, 360, 3)",0.17758326559425003,0.0,0.4009331662489557,0.38388215753503696
521,521,930f246a8e4ff273a72a6e4b3cf8e8caff94fca4eaf1dbe6f93ba37b8195c0a0,41,0.2737821691176471,1,1,"(256, 256, 3)",0.5389569826686261,0.17236029362200364,0.479128305851769,0.5082626818686754
522,522,4c032609d377bd980e01f888e0b298600bf8af0e33c4271a1f3aaf76964dce06,23,0.06253063725490196,1,1,"(360, 360, 3)",0.4709133141179177,0.0,0.5833544233544233,0.923809523809524
523,523,f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a,18,0.10589767156862748,1,1,"(256, 256, 3)",0.4311207474442768,0.03125,0.6182865244586224,0.8729166666666666
524,524,ae9f76b5360df3f60f3cdd389652b96e823080bb830dd8c79e7f1e597d51bc1c,73,0.2180606617647059,1,1,"(256, 256, 3)",0.47862475908639784,0.0896264841788563,0.3580525081566154,0.5928329197635798
525,525,2b50b1e3fa5c5aa39bc84ebfaea9961b7199c4d2488ae0b48d0b3459807d59d2,11,0.12118566176470587,1,1,"(256, 256, 3)",0.7041666666666666,0.1950132220720456,0.6705738705738706,0.8540064102564102
526,526,05040e2e959c3f5632558fc9683fec88f0010026c555b499066346f67fdd0e13,24,0.14137561274509802,1,1,"(256, 256, 3)",0.4577016370208561,0.11154589371980676,0.6602731113075941,0.8333772893772894
527,527,5b0bde771bc67c505d1b59405cbcad0a2766ec3ee4e35852e959552c1b454233,10,0.3311121323529412,1,1,"(256, 256, 3)",0.5596103896103897,0.5475,0.6733333333333333,0.601948051948052
528,528,45f059cf21d85ecfce0eb93260516f1e2443d210e9a52f9ae2271d604aa3fcc5,15,0.41462935278799024,0,0,"(256, 320, 3)",0.23461300309597527,0.22587412587412586,0.15064560439560443,0.434015984015984
529,529,df53d0b6c2c4e45d759b2c474011e2b2b32552cd100ca4b22388ab9ca1750ee2,80,0.2867723651960784,1,1,"(260, 347, 3)",0.3631032071522663,0.2349004517414765,0.32977790690076925,0.5918267808148098
530,530,c0f172831b8017c769ff0e80f85b096ac939e79de3d524e0826fbb95221365da,59,0.5663353423713235,0,0,"(256, 320, 3)",0.2722478338283395,0.18801915114284423,0.281051276309897,0.4094548322490386
531,531,ea94ba4b01d1bd5f7768d10e0ac547743791033df545c71fcec442d0cb5cb5e7,42,0.5971108723958334,0,0,"(256, 320, 3)",0.30630386368065543,0.307975978186278,0.24582622917249775,0.5014629145118972
532,532,9a71a416f98971aa14f63ef91242654cc9191a1414ce8bbd38066fe94559aa4f,10,0.1017156862745098,1,1,"(256, 256, 3)",0.4853525641025641,0.05,0.35478991596638654,0.7158129370629371
533,533,6b72b61b80060a9e79a4747f9c5d5af135af9db466681c2d1086f784c7130699,191,0.05104932598039215,1,1,"(520, 696, 3)",0.11136095183167456,0.0,0.5646091937187937,0.7048437816112274
534,534,8fdc34509a0c3721f7b5e235c8a93e1f553343aa17ad103a1e89e3509a3e1570,36,0.11751685049019607,1,1,"(256, 256, 3)",0.2631943310239456,0.16108917358917357,0.3582435897435897,0.6227467100416124
535,535,ead9464a50a17f74bf1b6471d94ecce8d887cf518c8fedc6c6048eb948bc4e49,6,0.13651194852941176,1,1,"(256, 256, 3)",0.7928571428571429,0.2369047619047619,0.8128571428571428,0.9214285714285714
536,536,d3ce382f190ee24729bd2e80684c11bef72bc9c733cdbbc19a17d2c1b2e775f7,8,0.10927542892156863,1,1,"(256, 256, 3)",0.33379953379953375,0.05555555555555556,0.46022727272727276,0.5652991452991454
537,537,1ee4a111f0e0bb9b001121b94ff98ca736fad03797b25285fe33a47046b3e4b0,10,0.1293811274509804,1,1,"(256, 256, 3)",0.3000781571369807,0.20192307692307693,0.437942057942058,0.8018681318681319
538,538,a6e81120d1cb9f71f8a25f90a5d56c4b714a642fc496a705e38921fd90a3f69c,30,0.051064644607843136,1,1,"(360, 360, 3)",0.22118518107488697,0.0,0.4318008612126259,0.5684539839961884
539,539,ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,84,0.4639016666666666,0,0,"(256, 320, 3)",0.09285063005271636,0.06737990331046992,0.11953340597570108,0.2188277877008312
540,540,449a9c32e53a37c8a86e01c199155c8da3958b631088e10f6fe43c2119defe51,58,0.2151654411764706,1,1,"(520, 696, 3)",0.530137206836735,0.30671074233721424,0.5269329315499026,0.6936653771760156
541,541,708eb41a3fc8f2b6cd1f529cdf38dc4ad5d5f00ad30bdcba92884f37ff78d614,97,0.4692047035845589,0,0,"(256, 320, 3)",0.21128363955694693,0.1714844055294476,0.2286635673623379,0.3493889390486089
542,542,077f026f4ab0f0bcc0856644d99cbf639e443ec4f067d7b708bc6cecac609424,6,0.08576899509803923,1,1,"(256, 256, 3)",0.38613275613275616,0.11666666666666665,0.5289682539682539,0.8014285714285714
543,543,9d429167633b4d9d7f41544a461975cf8e688a3affa6a8916799202874809f2a,10,0.11458333333333333,1,1,"(256, 256, 3)",0.2629794182425761,0.1064102564102564,0.5531069807385596,0.7840510366826157
544,544,54fe2d3416951cbc48f8718624c86a7ae58b6022a7fa75591b13f625cf53658b,25,0.14012714460784315,1,1,"(256, 256, 3)",0.42368349869803357,0.12937069255854833,0.7025822608322608,0.8203598484848487
545,545,6ab24e7e1f6c9fdd371c5edae1bbb20abeeb976811f8ab2375880b4483860f4d,20,0.449304095435049,0,0,"(256, 320, 3)",0.25791628661193877,0.1981824125531219,0.16596310935441366,0.4320137299771167
546,546,dbbfe08a52688d0ac8de9161cbb17cb201e3991aacab8ab8a77fe0e203a69481,38,0.12065716911764708,1,1,"(256, 256, 3)",0.21188861728220174,0.10423261852218779,0.378317870270906,0.4785836248010905
547,547,9bf9f3dcadeb152a9a26b23e2fb199dcf9b2b17660b1646326f5b10cbf51eaee,59,0.2730085784313726,1,1,"(256, 256, 3)",0.4895505900123897,0.14214202671304882,0.46633051922016466,0.4768895653527106
548,548,fadeb0ab092833f27daaeb3e24223eb090f9536b83f68cde8f49df7c544f711b,39,0.21061580882352945,1,1,"(256, 256, 3)",0.49869250341671145,0.10898364670999863,0.45360741018501044,0.5348626590458551
549,549,4a424e0cb845cf6fd4d9fe62875552c7b89a4e0276cf16ebf46babe4656a794e,53,0.11005667892156863,1,1,"(256, 256, 3)",0.1798191800351331,0.0600108751463298,0.17824414999634156,0.4761294564940209
550,550,449f41710769584b5e4eca8ecb4c76d5272605f27da2949e6285de0860d2cbc0,34,0.24568780637254906,1,1,"(520, 696, 3)",0.6910689771830125,0.5059739310502327,0.6758928947923256,0.8298269047294534
551,551,62570c4ff1c5ab6d9d383aba9f25e604768520b4266afd40fdf4734a694c8bc3,10,0.07886029411764707,1,1,"(256, 256, 3)",0.2710526315789473,0.02,0.5228117715617715,0.6669511409642989
552,552,b82548ab19466b461614e6055aaf49fbc24c03a2d20e65575b680c7c28268807,37,0.13668811274509804,1,1,"(256, 256, 3)",0.5220008810467086,0.1456615343687216,0.6032970549280421,0.7487417359270905
553,553,57d88f45e479ce3821839b2706d667758c63ac769d76800d815c73d2507c1e42,44,0.09799325980392157,1,1,"(256, 256, 3)",0.08988510136738066,0.009198966408268734,0.1838687314467047,0.3615859753505613
554,554,77ceeb87f560775ac150b8b9b09684ed3e806d0af6f26cce8f10c5fc280f5df2,30,0.0906173406862745,1,1,"(256, 256, 3)",0.07914705584270801,0.005714285714285714,0.3249461051808038,0.3424924924924925
555,555,0280fa8f60f6bcae0f97d93c28f60be194f9309ff610dc5845e60455b0f87c21,16,0.1505591299019608,1,1,"(256, 256, 3)",0.24781811437989926,0.20905572755417956,0.5211809269162211,0.57480210187304
556,556,d827a7d80fc67487a3237135e0d43ae01b7bbcb135e1a167601fc974a8348c51,29,0.11331188725490195,1,1,"(256, 256, 3)",0.3397822580645161,0.1551855981597361,0.4087321757735456,0.6510968597965502
557,557,cab4875269f44a701c5e58190a1d2f6fcb577ea79d842522dcab20ccb39b7ad2,14,0.14900428921568626,1,1,"(256, 256, 3)",0.5352656358986283,0.16490368077055384,0.6227862623310194,0.8394551282051281
558,558,9cdac2870cfe65b6cb61bd151020068a3b427118a27343767b07ea39483fee32,44,0.0821997549019608,1,1,"(256, 256, 3)",0.16889110027128243,0.03569204512043829,0.17881594840310003,0.3592105453666105
559,559,f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687,54,0.08163296568627451,1,1,"(512, 640, 3)",0.12175372431382778,0.02,0.17241008675619776,0.5070800479109286
560,560,4ca5081854df7bbcaa4934fcf34318f82733a0f8c05b942c2265eea75419d62f,37,0.5247027558210784,0,0,"(256, 320, 3)",0.20395792326344314,0.12472568367305208,0.19460156266105924,0.2887014446359345
561,561,442c4eb0185698fe7d148c108a46f74abd399aecda2f4f22981a1671cd95dd7d,16,0.4500019431678921,0,0,"(256, 320, 3)",0.2777390598234673,0.23541513096466654,0.2750092388521561,0.4673058211138706
562,562,d0f2a00d3155c243048bc48944aef93fb08e2258d1fa5f9ccadd9140082bc22f,29,0.06289828431372553,1,1,"(360, 360, 3)",0.4478426688479201,0.0,0.558915148910405,0.7479271866345037
563,563,ce37f6dd0615d45e66e41a8f2ed6fbc0bbe3103a290394ad474207507710eacc,8,0.08242953431372549,1,1,"(256, 256, 3)",0.4142857142857143,0.05,0.6208547008547008,0.6533333333333333
564,564,0bda515e370294ed94efd36bd53782288acacb040c171df2ed97fd691fc9d8fe,53,0.21052389705882354,1,1,"(256, 256, 3)",0.4007156101059245,0.05143947032126832,0.3032448441032401,0.5282382080136977
565,565,8efed2e62c919e6d70a2ab548b1a33014877fe8a23f177ef25a9dee25ffe8842,260,0.1866268382352941,1,1,"(520, 696, 3)",0.1834585197072215,0.009051444945727238,0.30774715982766077,0.5104192831336323
566,566,2d53d7ec0c579fffd6710c956288537d46c719a93c6a04ac0d6550f75a6a6493,7,0.15317095588235294,1,1,"(520, 696, 3)",0.8243589743589743,0.4840873015873016,0.8916666666666666,0.975
567,567,62057502c387145ed4f8f7f0d5e5bedcb72d3bcec15fa71cb0310dee32871461,101,0.09822303921568627,1,1,"(520, 696, 3)",0.4340241444067692,0.05644473924770813,0.615612506613312,0.7185463697466281
568,568,a3a65623e079af7988b0c1cf1e54041003c6d730c91ecf200b71c47b93a67ed6,15,0.31131280637254904,1,1,"(256, 256, 3)",0.4285035505430243,0.2291653766769866,0.45690870893812063,0.4671689026487788
569,569,fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,11,0.1987438725490196,1,1,"(520, 696, 3)",0.6706439393939394,0.46132005249652314,0.7132478632478633,0.8034259857789271
570,570,7f4d7b549d0f1a110191e2aded872943d85892bc30667f19fe9de97a5370b08e,10,0.20693933823529412,1,1,"(256, 256, 3)",0.7007575757575758,0.4675257095845331,0.5833517359833149,0.6831887410834778
571,571,ac782d2cad7f515ce7276926209820e386248e3d619b2df81e22d5e3c160b7cb,25,0.06292892156862745,1,1,"(360, 360, 3)",0.4839177185600748,0.0,0.7386291486291486,0.7993722943722943
572,572,a0afead3b4fe393f6a6159de040ecb2e66f8a89090abf0d0bf5b8e1d38ae667c,18,0.039430147058823535,1,1,"(360, 360, 3)",0.5652777777777778,0.0,0.46603244092301416,0.7310814744251277
573,573,e2d22d3d283915df8350d039278e314a23e6e8f2b41bdfc16df849e22dd13b36,42,0.1415747549019608,1,1,"(256, 256, 3)",0.42360406204141565,0.12199332182905401,0.564089572462831,0.7855356619791423
574,574,4d4ebfcae4374165ea6ae7c7e18fd0ba5014c3c860ee2489c59e25ddd45e7a32,49,0.10912990196078433,1,1,"(256, 256, 3)",0.19434008642186865,0.07638476177606612,0.26782278179337005,0.4924003421789632
575,575,7798ca1ddb3133563e290c36228bc8f8f3c9f224e096f442ef0653856662d121,33,0.4560977113970589,0,0,"(256, 320, 3)",0.0646911196911197,0.06610063845357964,0.05466348701642819,0.15890261702379205
576,576,a9d884ba0929dac87c2052ce5b15034163685317d7cff45c40b0f7bd9bd4d9e7,65,0.12650888480392158,1,1,"(256, 256, 3)",0.21344340009781057,0.11532576342152581,0.36918265752333623,0.518408396944472
577,577,bf566e75d5cb0196de4139573f8bbbda0fa38d5048edf7267fe8793dcc094a66,44,0.3160386029411765,1,1,"(256, 256, 3)",0.37026050185500103,0.13413950179444106,0.38641805047377803,0.5936041318942176
578,578,371a67232f7c871ec11332292c83cd9bb16063b91d58e86f0b76ef8817bc9465,14,0.09801623774509806,1,1,"(256, 256, 3)",0.3282638414217362,0.03333333333333333,0.4338528138528138,0.5734595959595961
579,579,7773ac91af61ed041701b7c3b649598e3707cf04c0577f464fd31be687f538fe,45,0.5779832621017158,0,0,"(256, 320, 3)",0.28719496359059693,0.2708897427365332,0.3122319470198612,0.4418068414500304
580,580,c8ca945abc29d262a5525e4c2585541bba33fa77c86a47c94575d8e5b54c83fb,27,0.06269914215686274,1,1,"(360, 360, 3)",0.3286232877050159,0.0,0.560201637020856,0.7615140415140415
581,581,8055957570d7b38f0acecdb56f3078a963a1a7307ca03fcca62212e0e95e5845,23,0.18721660539215687,1,1,"(520, 696, 3)",0.47010253097135635,0.333854469651021,0.5845984310219934,0.6732792207792208
582,582,1a75de9e11303142864efed27e69ea1960dbd82ca910de221a777ed2caf35a6b,20,0.0624234068627451,1,1,"(360, 360, 3)",0.39980326125487414,0.0,0.7053221288515406,0.8193859649122807
583,583,d35f25c8e3f7fca5232fc4d5e3faf14b025b20b3731af77fe971a5e2e9d69d28,35,0.14518229166666666,1,1,"(256, 256, 3)",0.5325865963636861,0.15211536707706336,0.6796857841587484,0.8812055591467356
584,584,dae976f161fe42dc58dee87d4bf2eb9f65736597cab0114138641b2a39a5c42b,31,0.07835477941176472,1,1,"(256, 256, 3)",0.09198362205881003,0.0,0.344894461482565,0.3950259435324823
585,585,29780b28e6a75fac7b96f164a1580666513199794f1b19a5df8587fe0cb59b67,28,0.15808057598039216,1,1,"(256, 256, 3)",0.39396840822858037,0.2012873782888775,0.5265753703446702,0.6812684489000278
586,586,6c85029f850d392791e13f74963391054ff54e508967bbd091ee510e9e58e011,8,0.08576899509803923,1,1,"(256, 256, 3)",0.2930735930735931,0.061111111111111116,0.3765268065268065,0.4368181818181818
587,587,4590d7d47f521df62f3bcb0bf74d1bca861d94ade614d8afc912d1009d607b94,81,0.5359586749387255,0,0,"(256, 320, 3)",0.2253421982466472,0.2915267835420601,0.2472115459548212,0.4565997107655323
588,588,d6a880b1f6056f3086679de5c810e7af87cdf3bbbd0533a83e3681817fce40fc,77,0.09739583333333332,1,1,"(256, 256, 3)",0.12453902897410789,0.016403883335390185,0.2903852829538572,0.4911877270649598
589,589,094afe36759e7daffe12188ab5987581d405b06720f1d5acf3f2614f404df380,65,0.2482077205882353,1,1,"(256, 256, 3)",0.4406668591729118,0.06881017807736672,0.3559459421306423,0.4925542476215091
590,590,8f27ebc74164eddfe989a98a754dcf5a9c85ef599a1321de24bcf097df1814ca,13,0.4758059390318628,0,0,"(256, 320, 3)",0.1089274569823769,0.0868864468864469,0.050848484848484844,0.31322727272727274
591,591,2e172afb1f43b359f1f0208da9386aefe97c0c1afe202abfe6ec09cdca820990,41,0.15705422794117646,1,1,"(256, 256, 3)",0.5740169842595745,0.22848387631178993,0.6384511771214454,0.8334752735243424
592,592,20e209f6ffa120a72712e1b4c1d3e24d1339227e2936abd4bbd49a636fada423,31,0.08191636029411764,1,1,"(512, 640, 3)",0.25272578930362943,0.10213977832512315,0.27889951511902733,0.5460219137282704
593,593,87ea72894f6534b28e740cc34cf5c9eb75d0d8902687fce5fcc08a92e9f41386,14,0.4917055775122549,0,0,"(256, 320, 3)",0.07494994438264738,0.14529761904761904,0.07088909238909238,0.35683601295729445
594,594,a02ec007ae8feddb758078b1dfb8010c26886fd3c8babdc308ead8b4a63acbdb,71,0.087890625,1,1,"(520, 696, 3)",0.2939014574582647,0.004737103174603174,0.5812404085415005,0.6218636858613761
595,595,4ee5850b63549794eb3ecd3d5f5673164ac16936e36ecc3700da886e3b616149,48,0.2065870098039216,1,1,"(520, 696, 3)",0.4480938117162495,0.23382364181494308,0.45189197200975323,0.6949566047082757
596,596,0e4c2e2780de7ec4312f0efcd86b07c3738d21df30bb4643659962b4da5505a3,62,0.5549132215073529,0,0,"(256, 320, 3)",0.2326404302520289,0.17912508415973796,0.2640126712966332,0.4973299595332326
597,597,bc115ff727e997a88f7cfe4ce817745731a6c753cb9fab6a36e7e66b415a1d3d,22,0.046913296568627465,1,1,"(360, 360, 3)",0.30043974543974544,0.0,0.46904171915041476,0.5911164274322169
598,598,7b38c9173ebe69b4c6ba7e703c0c27f39305d9b2910f46405993d2ea7a963b80,1,0.2879595588235294,1,1,"(260, 347, 3)",0.0,0.0,0.0,0.0
599,599,e81c758e1ca177b0942ecad62cf8d321ffc315376135bcbed3df932a6e5b40c0,47,0.10111060049019607,1,1,"(256, 256, 3)",0.07221307706326843,0.017628205128205128,0.14657912982843316,0.2666818297153481
600,600,d751ccb64fa767a65a966061218438bd1860695d96bbef11fdb2f0d3b8dedba8,28,0.06243872549019607,1,1,"(360, 360, 3)",0.23788670464715742,0.0,0.47940947940947937,0.6126285767372723
601,601,cb4df20a83b2f38b394c67f1d9d4aef29f9794d5345da3576318374ec3a11490,250,0.062247242647058824,1,1,"(603, 1272, 3)",0.0,0.0,0.009261630960543683,0.0
602,602,700afb1cd830a808e3c6125749612e5d23fd9f9726049a9e0c2061997514e1a7,133,0.107421875,1,1,"(520, 696, 3)",0.4115895270056679,0.035005787688212,0.7279054954639964,0.6927140899719733
603,603,243443ae303cc09cfbea85bfd22b0c4f026342f3dfc3aa1076f27867910d025b,62,0.20353094362745094,1,1,"(256, 256, 3)",0.27319577486165403,0.10990585644489789,0.2567065193082354,0.373379911504158
604,604,953211bcc0192e2298087d30e708dba68def9e0c13a3ff3326a18b0962c63adc,14,0.4823294891237745,0,0,"(256, 320, 3)",0.07991228070175438,0.15838235294117647,0.04946357989836251,0.3524816944321588
605,605,52a6b8ae4c8e0a8a07a31b8e3f401d8811bf1942969c198e51dfcbd98520aa60,25,0.4226134918811274,0,0,"(256, 320, 3)",0.14589196310935443,0.17610693400167082,0.08237037037037036,0.14639845661584788
606,606,72e8c49dea44787114fd191f9e97e260f961c6e7ae4715bc95cc91db8d91a4e3,25,0.17995557598039216,1,1,"(256, 256, 3)",0.2923350935530108,0.13640684285845578,0.30014794495014774,0.3375650146872557
607,607,b0defa611b75645c0283464ee4163917bad382d335b61e8509f065bf371fa15f,23,0.06307444852941177,1,1,"(360, 360, 3)",0.5005626439836967,0.0,0.552562470070959,0.7220573357801618
608,608,2a2032c4ed78f3fc64de7e5efd0bec26a81680b07404eaa54a1744b7ab3f8365,22,0.06678921568627451,1,1,"(360, 360, 3)",0.46065705128205126,0.0,0.6850607336756213,0.8338345864661655
609,609,9fb32aba1c2fd53273dca9abefac944ba747f578da82dfaa1249f332a2324944,89,0.5180370075061274,0,0,"(256, 320, 3)",0.12625282942394803,0.087411615641759,0.15055296463046744,0.43369190450731976
610,610,a5fe0b7412dd152c41f7afc34ffdf276d4261b6942fa6d36803648e90f2cfc06,30,0.4289868252144608,0,0,"(256, 320, 3)",0.3728166458772361,0.34842669725734243,0.35795685795685794,0.6076473802572399
611,611,4dbbb275960ab9e4ec2c66c8d3000f7c70c8dce5112df591b95db84e25efa6e9,183,0.19133731617647054,1,1,"(520, 696, 3)",0.16679691640549282,0.014571104048765044,0.3159532889690261,0.5670862392527891
612,612,55f98f43c152aa0dc8bea513f8ba558cc57494b81ae4ee816977816e79629c50,27,0.6758322212009804,0,0,"(256, 320, 3)",0.2519047619047619,0.3755287114845939,0.3392003410059676,0.4352721958348557
613,613,a5e695fce80dc03efb6665a9ec14500ab47f4ee9f6437531388dd3cc32c90db1,49,0.07513786764705885,1,1,"(512, 640, 3)",0.1516573212705226,0.0,0.17203833447254502,0.5616509490344923
614,614,8a65e41c630d85c0004ce1772ff66fbc87aca34cb165f695255b39343fcfc832,12,0.2400045955882353,1,1,"(256, 256, 3)",0.4290909090909091,0.11151515151515153,0.5144949494949496,0.4464452214452215
615,615,dd54adb80393de7769b9853c0aa2ee9b240905d0e99c59d4ccd99401f327aa05,141,0.05544577205882354,1,1,"(520, 696, 3)",0.17373636109148158,0.0,0.6621228601254899,0.7682893886072234
616,616,091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d,44,0.7483226102941176,1,2,"(1024, 1024, 3)",0.023474025974025974,0.0,0.02730015082956259,0.2487801681965211
617,617,01d44a26f6680c42ba94c9bc6339228579a95d0e2695b149b7cc0c9592b21baf,7,0.5160344944852941,0,0,"(256, 320, 3)",0.40151515151515155,0.4671428571428571,0.24,0.3665811965811966
618,618,139946af9e2c7ef4f0298e622b831dbef5e5c0cd088eb5bc3382f8df9355443d,10,0.10912990196078433,1,1,"(256, 256, 3)",0.40968271494587283,0.0,0.35998527616174675,0.6761451048951049
619,619,a102535b0e88374bea4a1cfd9ee7cb3822ff54f4ab2a9845d428ec22f9ee2288,375,0.06996783088235294,1,1,"(603, 1272, 3)",0.0,0.0,0.0030318375404138048,0.009598745497254169
620,620,c89ac06daef5c819309f03d6a35792d1a8a66abb8cb3414013ffe71d3dd9fe96,38,0.2331341911764706,1,1,"(256, 256, 3)",0.7252007612611593,0.11762320510483974,0.5551513940487686,0.7413299890119431
621,621,dad607a203483439fcbc2acecd0a39fb5e5a94a32a94348f5c802c79cfeb6e7c,50,0.1293811274509804,1,1,"(256, 256, 3)",0.3062589698753945,0.09028024554116501,0.4080792470928246,0.6807278416692365
622,622,84eeec681987753029eb83ea5f3ff7e8b5697783cdb2035f2882d40c9a3f1029,1,0.1528262867647059,1,1,"(256, 256, 3)",0.8,0.5,0.7,1.0
623,623,4e23ecf65040f86420e0201134e538951acdeda84fbb274311f995682044dd64,27,0.5275201838235295,0,0,"(256, 320, 3)",0.4148653659311609,0.13299273223371894,0.29191345589383405,0.5820265713122856
624,624,0402a81e75262469925ea893b6706183832e85324f7b1e08e634129f5d522cdd,125,0.2800551470588236,1,1,"(260, 347, 3)",0.32256283634524496,0.12552340473735385,0.31188528662339415,0.43482032746953203
625,625,1400420310c9094361a8a243545187f1d4c2365e081b3bb08c5fa29c7491a55b,25,0.07018229166666667,1,1,"(512, 640, 3)",0.17062969990863727,0.02727272727272727,0.20943761762647212,0.5361451627127612
626,626,bbce7ebc40323a0eff6574d0c3842f50f907f55fbfb46c777f0ed9a49e98ff9b,27,0.05455729166666667,1,1,"(360, 360, 3)",0.1697375478927203,0.0,0.30899530752471926,0.5385563711650667
627,627,7f55678298adb736987d9fb5d1d2daefb08fe5bf4d81b2380bedf9449f79cc38,64,0.5163345075061274,0,0,"(256, 320, 3)",0.3768846387966831,0.3874957959048479,0.4060785705361134,0.5053902711417476
628,628,5ba4facefc949c920d7054813a3e846b000969da2ed860148bdfd18456f59bcc,31,0.051202512254901966,1,1,"(360, 360, 3)",0.24802873977873974,0.0,0.39293708565991176,0.5416190476190476
629,629,ff3e512b5fb860e5855d0c05b6cf5a6bcc7792e4be1f0bdab5a00af0e18435c0,13,0.090234375,1,1,"(256, 256, 3)",0.3237699142962301,0.055128205128205134,0.5232542457542457,0.6139237233354881
630,630,b67a6e5da8b1cfa5319d94a7d3f8b706725753346c37a4636bf7382e98b3c5df,11,0.20622702205882354,1,1,"(256, 256, 3)",0.45006493506493517,0.3790917415917416,0.6782342657342657,0.6527777777777779
631,631,92e7e86e765e05ce331c07a6d14f0a696eac7ee40058699243900f40b696d7aa,12,0.13661917892156866,1,1,"(256, 256, 3)",0.39910069290874245,0.23454545454545456,0.5265422077922078,0.6519480519480519
632,632,b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,9,0.4569333455882353,0,0,"(256, 320, 3)",0.27855061605061604,0.25633838383838387,0.2410922410922411,0.5208080808080807
633,633,feffce59a1a3eb0a6a05992bb7423c39c7d52865846da36d89e2a72c379e5398,38,0.2625229779411765,1,1,"(256, 256, 3)",0.48058269216163946,0.12060483849957533,0.4424856598678032,0.3378711001300287
634,634,aa47f0b303b1d525b52452ae3a8553b2d61d719a28aee547e2ef1fc6730a078f,31,0.09393382352941176,1,1,"(256, 256, 3)",0.18237832968436415,0.03451515151515151,0.3922103557201365,0.3943115107167306
635,635,c96109cbebcf206f20035cbde414e43872074eee8d839ba214feed9cd36277a1,23,0.07801011029411764,1,1,"(360, 360, 3)",0.32865079365079364,0.0,0.4642828799503991,0.5169524859847441
636,636,1d02c4b5921e916b9ddfb2f741fd6cf8d0e571ad51eb20e021c826b5fb87350e,17,0.6562083302696079,0,0,"(256, 320, 3)",0.28399585921325055,0.35689865689865685,0.2916653152489066,0.3431535573802366
637,637,30311520606ec99b6a810ae1a9a753df991777d374212423bb075c408a98ed74,46,0.3601026348039216,1,1,"(256, 256, 3)",0.2880513337631886,0.16598185983742897,0.26829391726032314,0.4933341635238027
638,638,9e4f8ec60a0d622a02c0e16eedcc0101f88ddefbcec2383946c4572b57a1e43a,53,0.2338388480392157,1,1,"(256, 256, 3)",0.4997758586156319,0.08599057482976291,0.42122654319761016,0.5009755542392611
639,639,b76ff33ae9da28f9cd8bdce465d45f1eca399db3ffa83847535708e0d511fe38,90,0.062285539215686275,1,1,"(520, 696, 3)",0.18857807488680223,0.0,0.6336702606441155,0.8238089973456931
640,640,f81ca7ee25e733ff37240c34c8e3044d9937bb0166e315952ebde3f237ecb86f,20,0.19845281862745104,1,1,"(256, 256, 3)",0.5933506493506494,0.310118057000208,0.5088078588078588,0.6953767756842699
641,641,b0d6dfcc95e4d087d232378f860fc3ef9f95ea5a4c26d623a0be091f820a793f,22,0.12620251225490198,1,1,"(256, 256, 3)",0.4935887723387723,0.17519866300651715,0.6414127271681619,0.7665384615384616
642,642,75120baa6abcbfe750a4eb223b8c10ae6bc3bebdda7b00d9a78bc2472fa28625,33,0.15245098039215688,1,1,"(256, 256, 3)",0.5084920940670609,0.16957481620322368,0.5591590129974884,0.5956825943977673
643,643,8b77284d6f37ab3fc826139ebadaec3b9d81c552fe525c3547bbbd6c65ac0d83,7,0.11427696078431372,1,1,"(256, 256, 3)",0.3321872571872572,0.14821428571428572,0.5627428127428127,0.9166666666666666
644,644,ed5be4b63e9506ad64660dd92a098ffcc0325195298c13c815a73773f1efc279,42,0.5892172617953431,0,0,"(256, 320, 3)",0.23814382866200628,0.3320208227506364,0.2558552532465576,0.5296982760282305
645,645,d2815f2f616d92be35c7e8dcfe592deec88516aef9ffc9b21257f52b7d6d0354,14,0.18543198529411764,1,1,"(256, 256, 3)",0.6020743034055728,0.29993779904306217,0.4949159325565976,0.6669618163054695
646,646,ae570a676961482848b5097038ef5e407df7a66a8e1c9b0567da599565a6b142,75,0.4630711404718137,0,0,"(256, 320, 3)",0.18727705427316166,0.13331544784688013,0.18482066823927024,0.3055172662035505
647,647,9bb6e39d5f4415bc7554842ee5d1280403a602f2ba56122b87f453a62d37c06e,132,0.3419270833333333,1,1,"(260, 347, 3)",0.35093265360994264,0.15062182914725306,0.3893060159154933,0.4541717137969682
